listing_url,asking_price_in_usd,expensas_in_ars,latitude,longitude,google_maps,photos,whatsapp,published_on,disposición,luminoso,orientación,superficietotal,superficiecubierta,ambientes,dormitorio,baño,antigüedad,aptoprofesional,cantidadplantas,superficiesemicubiertam²,dormitorios,baños,aptocrédito,parrilla,pileta,solarium,promotiondescription,toilette,ambiente,permitemascotas,departamentosporpiso,cantidadpisosenedificio,gimnasio,cochera,hidromasaje,usocomercial,cantidaddeascensores,accesoparapersonasconmovilidadreducida,frentedelterrenomts,largodelterrenomts,coberturacochera,cantidaddedepartamentos,cantidaddecocheras,cantidaddelocalescomerciales,cantidaddeoficinas,saladejuegos,cocheras,estadodelinmueble,categoríadeledificio,estadodeledificio,etapa,tipoedificio,permitemenoresde12,cantidaddormitorios
https://www.zonaprop.com.ar/propiedades/emprendimiento/ememvein-terre-los-arcos-51521548.html,87000,,-34.5790004,-58.4295331,"https://maps.google.com/?q=-34.5790004,-58.4295331","['https://imgar.zonapropcdn.com/avisos/1/00/51/52/15/48/1200x1200/1863106287.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/51/52/15/48/1200x1200/1863106282.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/52/15/48/1200x1200/1894414756.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/52/15/48/1200x1200/1894414758.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/52/15/48/1200x1200/1894414757.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/52/15/48/1200x1200/1894414755.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/52/15/48/1200x1200/1894414759.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/52/15/48/1200x1200/1864872883.jpg']",5491164820416,24-01-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-en-villa-crespo-capital-51277403.html,109000,45000.0,-34.596481,-58.43817,"https://maps.google.com/?q=-34.596481,-58.43817","['https://imgar.zonapropcdn.com/avisos/1/00/51/27/74/03/1200x1200/1857878612.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/51/27/74/03/1200x1200/1857878613.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/27/74/03/1200x1200/1857878608.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/27/74/03/1200x1200/1857878617.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/27/74/03/1200x1200/1857878618.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/27/74/03/1200x1200/1857878609.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/27/74/03/1200x1200/1857878604.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/27/74/03/1200x1200/1857878606.jpg']",,29-01-2024,Frente,,S,71,64,3,,,40,,,,2,2,Apto crédito,,,,,,,,2,7,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-villa-crespo-46511951.html,109900,0.0,-34.6125336,-58.4535294,"https://maps.google.com/?q=-34.6125336,-58.4535294","['https://imgar.zonapropcdn.com/avisos/1/00/46/51/19/51/1200x1200/1735979304.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/46/51/19/51/1200x1200/1888197054.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/46/51/19/51/1200x1200/1735979300.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/46/51/19/51/1200x1200/1735979298.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/46/51/19/51/1200x1200/1735979297.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/46/51/19/51/1200x1200/1735979302.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/46/51/19/51/1200x1200/1735979301.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/46/51/19/51/1200x1200/1735979303.jpg']",5491125340978,11-01-2024,Frente,Muy luminoso,,55,51,,,1,En construcción,,1,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-ubicado-en-colegiales-capital-50808505.html,110000,16000.0,-34.5822128,-58.4469884,"https://maps.google.com/?q=-34.5822128,-58.4469884","['https://imgar.zonapropcdn.com/avisos/1/00/50/80/85/05/1200x1200/1845021138.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/50/80/85/05/1200x1200/1845020926.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/50/80/85/05/1200x1200/1845020925.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/50/80/85/05/1200x1200/1845021144.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/50/80/85/05/1200x1200/1845021151.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/50/80/85/05/1200x1200/1845021654.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/50/80/85/05/1200x1200/1845021140.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/50/80/85/05/1200x1200/1845021142.jpg']",5491136468637,29-01-2024,Frente,,,36,36,,,1,3,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/emprendimiento/ememvein-nuevo-villa-crespo-corrientes-4890-51757034.html,119999,,-34.6014023,-58.4347858,"https://maps.google.com/?q=-34.6014023,-58.4347858","['https://imgar.zonapropcdn.com/avisos/1/00/51/75/70/34/1200x1200/1868294076.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/51/75/70/34/1200x1200/1868295660.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/75/70/34/1200x1200/1868294067.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/75/70/34/1200x1200/1868295681.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/75/70/34/1200x1200/1868295661.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/75/70/34/1200x1200/1868294068.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/75/70/34/1200x1200/1868295909.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/75/70/34/1200x1200/1868294066.jpg']",5491152483743,01-11-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-2-ambientes-apto-profesional-emprendimiento-en-52585835.html,105000,0.0,-34.5974339,-58.4313703,"https://maps.google.com/?q=-34.5974339,-58.4313703","['https://imgar.zonapropcdn.com/avisos/1/00/52/58/58/35/1200x1200/1887092199.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/58/58/35/1200x1200/1887691497.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/58/58/35/1200x1200/1887689278.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/58/58/35/1200x1200/1887092198.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/58/58/35/1200x1200/1887092196.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/58/58/35/1200x1200/1887092197.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/58/58/35/1200x1200/1887092195.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/58/58/35/1200x1200/1887092194.jpg']",5491134052318,29-01-2024,Frente,,,48,44,2,1,1,En construcción,,5 o más,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-ph-monoambiente-con-balcon-en-52801772.html,101675,0.0,-34.5904513,-58.4211103,"https://maps.google.com/?q=-34.5904513,-58.4211103","['https://imgar.zonapropcdn.com/avisos/1/00/52/80/17/72/1200x1200/1892284609.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/80/17/72/1200x1200/1892284601.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/80/17/72/1200x1200/1892284599.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/80/17/72/1200x1200/1892284611.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/80/17/72/1200x1200/1892284610.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/80/17/72/1200x1200/1895236487.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/80/17/72/1200x1200/1892284618.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/80/17/72/1200x1200/1892284614.jpg']",5491126008077,29-01-2024,Frente,Muy luminoso,SO,40,36,,1,1,En construcción,,1,4,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-monoambiente-divisible-inmejorable-ubic.-y-estado--al-51721469.html,68900,20000.0,-34.6041442,-58.45557359999999,"https://maps.google.com/?q=-34.6041442,-58.45557359999999","['https://imgar.zonapropcdn.com/avisos/1/00/51/72/14/69/1200x1200/1867581321.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/51/72/14/69/1200x1200/1867581339.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/72/14/69/1200x1200/1867581317.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/72/14/69/1200x1200/1867581322.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/72/14/69/1200x1200/1867581306.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/72/14/69/1200x1200/1867581313.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/72/14/69/1200x1200/1867581312.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/72/14/69/1200x1200/1867581316.jpg']",,29-01-2024,Frente,Muy luminoso,NO,36,32,,1,1,6,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/emprendimiento/ememvein-padilla-715-51326116.html,75000,,-34.5995779,-58.4429118,"https://maps.google.com/?q=-34.5995779,-58.4429118","['https://imgar.zonapropcdn.com/avisos/1/00/51/32/61/16/1200x1200/1858947464.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/51/32/61/16/1200x1200/1858947469.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/32/61/16/1200x1200/1858947468.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/32/61/16/1200x1200/1858947467.jpg']",5491158435766,14-12-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-cordoba-3400-2-amb.-en-venta-en-excelente-zona!-49634612.html,89900,20000.0,-34.5976546,-58.4150097,"https://maps.google.com/?q=-34.5976546,-58.4150097","['https://imgar.zonapropcdn.com/avisos/1/00/49/63/46/12/1200x1200/1806650616.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/49/63/46/12/1200x1200/1806650617.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/63/46/12/1200x1200/1806652257.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/63/46/12/1200x1200/1806652000.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/63/46/12/1200x1200/1806650285.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/63/46/12/1200x1200/1806650613.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/63/46/12/1200x1200/1806649847.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/63/46/12/1200x1200/1837675067.jpg']",5491122862000,29-09-2023,Frente,Muy luminoso,,50,46,2,1,1,40,,5 o más,4,,,Apto crédito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-2-ambientes-en-palermo-con-cochera-y-pileta-52680944.html,130000,45000.0,-34.5923671,-58.4288612,"https://maps.google.com/?q=-34.5923671,-58.4288612","['https://imgar.zonapropcdn.com/avisos/1/00/52/68/09/44/1200x1200/1889464230.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/68/09/44/1200x1200/1889464236.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/68/09/44/1200x1200/1889464254.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/68/09/44/1200x1200/1889464245.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/68/09/44/1200x1200/1889464249.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/68/09/44/1200x1200/1889464223.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/68/09/44/1200x1200/1889464228.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/68/09/44/1200x1200/1889464227.jpg']",5491154287771,29-01-2024,Frente,Muy luminoso,E,45,35,2,1,1,10,,5 o más,0,,,Apto crédito,,,,,,,,,,,1,,,,,,,Cubierta,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-de-1-ambiente-en-la-imprenta-de-52697032.html,103100,0.0,-34.568322,-58.4348862,"https://maps.google.com/?q=-34.568322,-58.4348862","['https://imgar.zonapropcdn.com/avisos/1/00/52/69/70/32/1200x1200/1891890281.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/69/70/32/1200x1200/1894980426.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/69/70/32/1200x1200/1894980427.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/69/70/32/1200x1200/1894627355.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/69/70/32/1200x1200/1889842254.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/69/70/32/1200x1200/1894627318.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/69/70/32/1200x1200/1894785163.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/69/70/32/1200x1200/1889842321.jpg']",5491164820416,15-01-2024,Frente,,SO,38,32,,,1,En construcción,,1,4,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/emprendimiento/ememvein-soler-soho-51920899.html,88374,,-34.58705521,-58.42440414,"https://maps.google.com/?q=-34.58705521,-58.42440414","['https://imgar.zonapropcdn.com/avisos/1/00/51/92/08/99/1200x1200/1871890475.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/51/92/08/99/1200x1200/1871890483.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/92/08/99/1200x1200/1871890484.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/92/08/99/1200x1200/1871890485.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/92/08/99/1200x1200/1883066719.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/92/08/99/1200x1200/1871890479.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/92/08/99/1200x1200/1871890482.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/92/08/99/1200x1200/1871890480.jpg']",5491132107070,05-12-2023,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,0,1,0,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-3-ambientes-a-estrenar-villa-crespo-46591204.html,120000,0.0,-34.5917347596,-58.4437812474,"https://maps.google.com/?q=-34.5917347596,-58.4437812474","['https://imgar.zonapropcdn.com/avisos/1/00/46/59/12/04/1200x1200/1851622295.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/46/59/12/04/1200x1200/1855288641.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/46/59/12/04/1200x1200/1858608771.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/46/59/12/04/1200x1200/1845466947.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/46/59/12/04/1200x1200/1851622323.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/46/59/12/04/1200x1200/1845466908.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/46/59/12/04/1200x1200/1845466899.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/46/59/12/04/1200x1200/1855288642.jpg']",,26-11-2023,Frente,Muy luminoso,,62,57,3,,1,,,1,5,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-2-ambientes-frente-piscina-52066816.html,120000,57000.0,-34.5717723,-58.4439184,"https://maps.google.com/?q=-34.5717723,-58.4439184","['https://imgar.zonapropcdn.com/avisos/1/00/52/06/68/16/1200x1200/1875362377.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/06/68/16/1200x1200/1875362370.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/06/68/16/1200x1200/1875362378.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/06/68/16/1200x1200/1875362381.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/06/68/16/1200x1200/1875362374.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/06/68/16/1200x1200/1875362371.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/06/68/16/1200x1200/1875362379.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/06/68/16/1200x1200/1875362373.jpg']",5491152633393,10-01-2024,Frente,,NE,53,45,2,1,1,10,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-excelente-dpto-a-estrenar-al-frente-balcon-a-m-52105590.html,129000,20000.0,-34.57352400000001,-58.44058279999999,"https://maps.google.com/?q=-34.57352400000001,-58.44058279999999","['https://imgar.zonapropcdn.com/avisos/1/00/52/10/55/90/1200x1200/1876219598.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/10/55/90/1200x1200/1876219592.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/10/55/90/1200x1200/1876219607.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/10/55/90/1200x1200/1876219606.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/10/55/90/1200x1200/1876219596.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/10/55/90/1200x1200/1876219610.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/10/55/90/1200x1200/1876219600.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/10/55/90/1200x1200/1876219608.jpg']",5491140796861,29-01-2024,Frente,,,47,43,,,1,,,,,,,,,,,,,1,,3,12,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/emprendimiento/ememvein-mansilla-3225-49892483.html,70000,,-34.5930545,-58.4116379,"https://maps.google.com/?q=-34.5930545,-58.4116379","['https://imgar.zonapropcdn.com/avisos/1/00/49/89/24/83/1200x1200/1883256351.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/49/89/24/83/1200x1200/1852475844.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/89/24/83/1200x1200/1847660233.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/89/24/83/1200x1200/1852475843.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/89/24/83/1200x1200/1843907673.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/89/24/83/1200x1200/1883256352.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/89/24/83/1200x1200/1883256355.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/89/24/83/1200x1200/1883256350.jpg']",5491169327557,02-01-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-monoambiente-villa-crespo-a-estrenar-ya-escriturado-51963125.html,74500,18000.0,-34.5961568,-58.4307343,"https://maps.google.com/?q=-34.5961568,-58.4307343","['https://imgar.zonapropcdn.com/avisos/1/00/51/96/31/25/1200x1200/1872922542.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/51/96/31/25/1200x1200/1872922540.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/96/31/25/1200x1200/1872922535.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/96/31/25/1200x1200/1872922531.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/96/31/25/1200x1200/1872922533.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/96/31/25/1200x1200/1872922536.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/96/31/25/1200x1200/1872922547.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/96/31/25/1200x1200/1872922539.jpg']",5491173614028,29-01-2024,Frente,Muy luminoso,NE,32,30,,1,1,,,1,0,,,Apto crédito,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-chacarita-52280893.html,79800,0.0,-34.5867219,-58.452308,"https://maps.google.com/?q=-34.5867219,-58.452308","['https://imgar.zonapropcdn.com/avisos/1/00/52/28/08/93/1200x1200/1880194613.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/28/08/93/1200x1200/1880194621.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/28/08/93/1200x1200/1880194615.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/28/08/93/1200x1200/1880194616.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/28/08/93/1200x1200/1880194619.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/28/08/93/1200x1200/1880194617.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/28/08/93/1200x1200/1880194623.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/28/08/93/1200x1200/1880194624.jpg']",5491157423571,29-01-2024,Frente,,,36,30,,,1,,,5 o más,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-monoambiente-a-estrenar-en-palermo-52795494.html,115000,22000.0,-34.5910046,-58.4254921,"https://maps.google.com/?q=-34.5910046,-58.4254921","['https://imgar.zonapropcdn.com/avisos/1/00/52/79/54/94/1200x1200/1892147119.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/79/54/94/1200x1200/1892147120.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/79/54/94/1200x1200/1892147129.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/79/54/94/1200x1200/1892147133.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/79/54/94/1200x1200/1892147122.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/79/54/94/1200x1200/1892147125.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/79/54/94/1200x1200/1892147138.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/79/54/94/1200x1200/1892147115.jpg']",5491149489348,18-12-2023,Frente,Muy luminoso,,43,37,,,1,,,5 o más,6,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/emprendimiento/ememvein-lerma-186-villa-crespo-capital-federal-47764971.html,79000,,-34.596776,-58.42974009999999,"https://maps.google.com/?q=-34.596776,-58.42974009999999","['https://imgar.zonapropcdn.com/avisos/1/00/47/76/49/71/1200x1200/1889981942.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/47/76/49/71/1200x1200/1890581763.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/47/76/49/71/1200x1200/1874782384.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/47/76/49/71/1200x1200/1874782371.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/47/76/49/71/1200x1200/1874782379.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/47/76/49/71/1200x1200/1883302304.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/47/76/49/71/1200x1200/1874782373.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/47/76/49/71/1200x1200/1876064209.jpg']",5491140796861,08-01-2024,,,,,,,,,,,,,,,,,,,,,,,3,8,,,,,,,,,,4,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-dos-ambientes-con-balcon-apto-prof.-52509885.html,106950,0.0,-34.5780655,-58.4265317,"https://maps.google.com/?q=-34.5780655,-58.4265317","['https://imgar.zonapropcdn.com/avisos/1/00/52/50/98/85/1200x1200/1885322897.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/50/98/85/1200x1200/1885322899.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/50/98/85/1200x1200/1885322896.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/50/98/85/1200x1200/1885322894.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/50/98/85/1200x1200/1885322892.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/50/98/85/1200x1200/1885322898.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/50/98/85/1200x1200/1885322895.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/50/98/85/1200x1200/1885322893.jpg']",5491151344797,22-11-2023,Frente,Muy luminoso,,58,50,2,1,1,,,5 o más,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-2-ambientes-en-venta-en-villa-crespo-51713956.html,99931,0.0,-34.6012901,-58.4427618,"https://maps.google.com/?q=-34.6012901,-58.4427618","['https://imgar.zonapropcdn.com/avisos/1/00/51/71/39/56/1200x1200/1867356910.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/51/71/39/56/1200x1200/1867356908.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/71/39/56/1200x1200/1867356911.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/71/39/56/1200x1200/1867356916.jpg']",5491158335255,29-01-2024,Frente,,,50,40,2,1,1,En construcción,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-de-monoambiente-divisible-en-colegiales-52979267.html,128000,0.0,-34.5732423,-58.4506164,"https://maps.google.com/?q=-34.5732423,-58.4506164","['https://imgar.zonapropcdn.com/avisos/1/00/52/97/92/67/1200x1200/1896188933.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/97/92/67/1200x1200/1896188931.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/97/92/67/1200x1200/1896188932.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/97/92/67/1200x1200/1896188930.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/97/92/67/1200x1200/1896188928.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/97/92/67/1200x1200/1896188927.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/97/92/67/1200x1200/1896188929.jpg']",,29-01-2024,Frente,,,44,37,,1,1,,,1,7,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
